Inv_Id,Vendor_Code,GL_Code,Inv_Amt,Item_Description,Product_Category
22014,VENDOR-1883,GL-2182000,94.17,Auto Leasing 2002Jan Corporate Services Corning Inc /Ny Other Corporate Services Auto Leasing and Maintenance,CLASS-1250
22015,VENDOR-1086,GL-6101400,65.02,Final Site Clean Up 2006Apr Store Construction Alexanders Inc General Contractor General Requirements,CLASS-1522
22016,VENDOR-1940,GL-2182000,46.54,"Contingent Labor/Temp Labor 2019Aug Corporate Services Argon St, Inc. Human Resources Contingent Labor/Temp Labor",CLASS-1376
22017,VENDOR-1944,GL-2182000,87.31,Corporate Services Auto Fleet Repair and Maintenance Other Corporate Services Auto Leasing and Maintenance 2017Nov Daly John J,CLASS-1249
22019,VENDOR-1883,GL-2182000,60.2,Auto Leasing and Maintenance Other Corporate Services Jul2017 Corning Inc /Ny Corporate Services Auto Leasing,CLASS-1250
22021,VENDOR-2135,GL-6101400,62.51,Store Construction General Requirements Econ O Pay Inc General Contractor Final Site Clean Up Apr 2011,CLASS-1522
22022,VENDOR-2478,GL-6060100,23.5,Facility Construction General Requirements Flightsafety International Inc General Contractor Final Site Clean Up 2012Nov,CLASS-1522
22024,VENDOR-2486,GL-6050100,39.2,Real Estate Lease/Rent Base Rent Florida Rock Industries Inc 2018Feb Store Management,CLASS-1274
22025,VENDOR-1513,GL-6050310,2.62,Miscellaneous Company Car (Field Only) Ground Transportation Dec2015 Brother Industries Ltd/Adr/ Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
22026,VENDOR-1788,GL-2182000,98.95,Contingent Labor/Temp Labor Corporate Services Commercial Metals Co Nov 2015 Contingent Labor/Temp Labor Human Resources,CLASS-1376
22027,VENDOR-1873,GL-6050310,76.31,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Cooper Laboratories Inc Stockholders Liquidating Trust Jul-2017 Travel and Entertainment,CLASS-1758
22028,VENDOR-2268,GL-6050100,64.59,Real Estate Lease/Rent Base Rent Farrel Corp 2011Jan Store Management,CLASS-1274
22029,VENDOR-2513,GL-6050310,59.96,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2016-Aug  Fortune National Corp,CLASS-1758
22031,VENDOR-1151,GL-2182000,39.83,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor 2014Feb American Cattle Co,CLASS-1376
22033,VENDOR-2401,GL-2182000,28.04,Contingent Labor/Temp Labor Human Resources Nov-2007 Forchheimer Paul L & Co Inc  /Bd/                     /B/Bd Corporate Services Contingent Labor/Temp Labor,CLASS-1376
22035,VENDOR-1690,GL-6100500,70.33,National Advertising Media Buy - Traditional Outdoor/Out of Home Chem Nut Inc Aug-2010 SMAP,CLASS-1850
22036,VENDOR-1551,GL-2182000,65.07,Butler Manufacturing Co Aug-2007 Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
22038,VENDOR-2416,GL-6050310,78.64,Travel and Entertainment Miscellaneous Company Car (Field Only) Metric Capital Corp                                     /Bd Ground Transportation Miscellaneous Company Car (Field Only) May 2003,CLASS-1758
22039,VENDOR-2408,GL-6050310,94.53,2008Aug Fort Howard Corp Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
22040,VENDOR-1680,GL-6100410,64.55,2006-Oct  Charlotte Motor Speedway Inc Other Agency Agency Fees & Commissions 3 SMAP Production,CLASS-1828
22041,VENDOR-1676,GL-6100410,0.21,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Feb-2011 Champion Parts Inc,CLASS-1963
22042,VENDOR-1676,GL-6100410,25.1,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Nov-2001 Champion Parts Inc,CLASS-1963
22043,VENDOR-1883,GL-2182000,74.55,Auto Leasing 2019-Jul  Corporate Services Corning Inc /Ny Other Corporate Services Auto Leasing and Maintenance,CLASS-1250
22044,VENDOR-2543,GL-6020600,29.93,Taxes Non-Procurable Frischs Restaurants Inc May-2012 Taxes Taxes,CLASS-2146
22045,VENDOR-1287,GL-2182000,1,Human Resources Corporate Services Contingent Labor/Temp Labor Contingent Labor/Temp Labor 2019-Mar  Ashton Harris J,CLASS-1376
22046,VENDOR-1944,GL-2182000,52.68,Auto Fleet Repair and Maintenance Corporate Services Daly John J Jan2015 Auto Leasing and Maintenance Other Corporate Services,CLASS-1249
22047,VENDOR-1539,GL-6050100,43,Apr 2002 Chase General Corp Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
22048,VENDOR-1191,GL-6101400,52.67,American Pad & Paper Co 2018-Jan  Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-1522
22050,VENDOR-2124,GL-6050100,63.55,Store Management Lease/Rent Eastern Air Lines Inc Real Estate Base Rent 2016-Jul ,CLASS-1274
22051,VENDOR-1883,GL-2182000,25.08,Other Corporate Services Auto Leasing and Maintenance Auto Leasing Corning Inc /Ny Feb-2019 Corporate Services,CLASS-1250
22052,VENDOR-2160,GL-6100410,52.88,2006Mar Electro Catheter Corp Prototype and Comp Production/Packaging Design Artworking/Typesetting SMAP Production,CLASS-1963
22055,VENDOR-1513,GL-6050310,50.97,Travel and Entertainment Miscellaneous Company Car (Field Only) Brother Industries Ltd/Adr/ Ground Transportation Miscellaneous Company Car (Field Only) Nov-2011,CLASS-1758
22056,VENDOR-1554,GL-6050100,75.22,"Base Rent Store Management Cv Brokerage, Inc 2009Feb Lease/Rent Real Estate",CLASS-1274
22058,VENDOR-2110,GL-6100500,48.13,Eac Industries Inc Magazines Jun-2018 Media Buy - Traditional National Advertising SMAP,CLASS-1721
22061,VENDOR-2408,GL-6050310,91.21,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2001-Jul  Fort Howard Corp,CLASS-1758
22062,VENDOR-2183,GL-6050100,61.78,Real Estate Store Management Lease/Rent Base Rent Oct-2001 Empire Gas Corp /Mo/,CLASS-1274
22063,VENDOR-1883,GL-2182000,66.34,Corporate Services Auto Leasing and Maintenance Corning Inc /Ny Other Corporate Services Auto Leasing Nov2006,CLASS-1250
22065,VENDOR-1340,GL-2182000,86.22,Human Resources Contingent Labor/Temp Labor Contingent Labor/Temp Labor Bagdad Chase Inc Nov 2011 Corporate Services,CLASS-1376
22066,VENDOR-2513,GL-6050310,91.91,Miscellaneous Company Car (Field Only) Apr 2014 Travel and Entertainment Fortune National Corp Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
22067,VENDOR-2263,GL-6050100,0.92,Farm Fish Inc 2004Sep Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
22069,VENDOR-1883,GL-2182000,51.25,Other Corporate Services Corporate Services Auto Leasing and Maintenance Auto Leasing 2013-Oct  Corning Inc /Ny,CLASS-1250
22070,VENDOR-1644,GL-6100410,53.82,Production SMAP Agency Fees & Commissions 3 Other Agency Nov2006 Central Bancorp Inc,CLASS-1828
22072,VENDOR-1407,GL-6101400,35.14,Store Fixtures 2014-Jun  Store Construction Bemis Co Inc Fixtures Store Fixtures,CLASS-2112
22074,VENDOR-2478,GL-6060100,86.43,Final Site Clean Up 2005Oct Facility Construction Flightsafety International Inc General Contractor General Requirements,CLASS-1522
22075,VENDOR-1080,GL-6050310,20.45,Travel and Entertainment Miscellaneous Company Car (Field Only) Alco Standard Corp Ground Transportation Miscellaneous Company Car (Field Only) Jul 2007,CLASS-1758
22076,VENDOR-1623,GL-6050100,70.07,Store Management Base Rent Real Estate Lease/Rent 2007May Cascade Corp,CLASS-1274
22077,VENDOR-1165,GL-6050100,7.66,Base Rent Aug2008 Store Management American Fidelity Assurance Co                          /Adv Real Estate Lease/Rent,CLASS-1274
22080,VENDOR-2513,GL-6050310,36.17,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2008Jan Fortune National Corp,CLASS-1758
22081,VENDOR-1554,GL-6050100,99.7,"Base Rent Store Management Cv Brokerage, Inc 2003May Lease/Rent Real Estate",CLASS-1274
22082,VENDOR-1655,GL-6050100,10.42,Central Steel & Wire Co Base Rent Aug-2012 Lease/Rent Real Estate Store Management,CLASS-1274
22083,VENDOR-2478,GL-6060100,91.01,2006Oct Flightsafety International Inc Final Site Clean Up General Requirements Facility Construction General Contractor,CLASS-1522
22084,VENDOR-1476,GL-2182000,34.5,SMAP Media Buy - Mobile or E-Mail Direct Boston Co Inc Digital Paid Media E-Messaging Media Buy Mar-2018,CLASS-1477
22085,VENDOR-2513,GL-6050310,28.67,Travel and Entertainment Miscellaneous Company Car (Field Only) Fortune National Corp Ground Transportation Miscellaneous Company Car (Field Only) Jan2007,CLASS-1758
22086,VENDOR-2158,GL-6060100,21.72,Managed Services IT Managed Services IT Managed Services Elcor Corp 2005Jul Information Technology,CLASS-1652
22087,VENDOR-1286,GL-2182000,62.52,Corporate Services Contingent Labor/Temp Labor Human Resources Contingent Labor/Temp Labor Sep-2014 Ashland Inc,CLASS-1376
22088,VENDOR-1551,GL-2182000,94.56,Auto Leasing Corporate Services Butler Manufacturing Co Mar-2007 Auto Leasing and Maintenance Other Corporate Services,CLASS-1250
22089,VENDOR-1080,GL-6050310,64.56,Ground Transportation Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Alco Standard Corp Jan2010 Travel and Entertainment,CLASS-1758
22090,VENDOR-1746,GL-6050100,41.73,Base Rent Store Management Cna Income Shares Inc Aug2019 Lease/Rent Real Estate,CLASS-1274
22091,VENDOR-1554,GL-6101400,57.5,"Cv Brokerage, Inc Apr 2002 Store Construction General Contractor General Requirements Final Site Clean Up",CLASS-1522
22093,VENDOR-2076,GL-6101400,14.19,Dravo Corp Final Site Clean Up Mar 2019 General Requirements General Contractor Store Construction,CLASS-1522
22094,VENDOR-1065,GL-6050310,84.66,Jun2006 Akorn Inc Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
22095,VENDOR-1170,GL-6050100,90.62,Store Management Base Rent Real Estate Lease/Rent Apr 2004 American General Corp /Tx/,CLASS-1274
22096,VENDOR-1792,GL-6050100,62.5,Store Management Lease/Rent Commonwealth Edison Co Real Estate Base Rent 2011-Oct ,CLASS-1274
22098,VENDOR-1022,GL-6050100,56.88,Store Management Base Rent Real Estate Lease/Rent May 2006 Ace Hardware Corp,CLASS-1274
22099,VENDOR-1883,GL-2182000,13.72,Auto Leasing Nov-2000 Corporate Services Corning Inc /Ny Other Corporate Services Auto Leasing and Maintenance,CLASS-1250
22102,VENDOR-2101,GL-6101400,8.72,General Contractor Store Construction General Requirements Final Site Clean Up Aug2001 Dynamic American Corp,CLASS-1522
22103,VENDOR-1944,GL-2182000,5.63,Corporate Services Auto Fleet Repair and Maintenance Other Corporate Services Auto Leasing and Maintenance Apr-2000 Daly John J,CLASS-1249
22104,VENDOR-1995,GL-2182000,8.97,"Delmarva Power & Light Co /De/ 2006-Dec  SMAP Events and Promotions Trade Show Expenses Talent, Artists & Models for Trade Show",CLASS-2141
22105,VENDOR-1477,GL-6101400,33.94,Final Site Clean Up Store Construction Boston Co Of Southern California Mar2016 General Requirements General Contractor,CLASS-1522
22107,VENDOR-1802,GL-6050310,77.26,Miscellaneous Company Car (Field Only) Ground Transportation Jul 2015 Texas New Mexico Power Co Travel and Entertainment Miscellaneous Company Car (Field Only),CLASS-1758
22108,VENDOR-1140,GL-2182000,16.94,Commercial Insurance Workmen's Insurance Workmen's Insurance U Haul International Inc 2009-Nov  Corporate Services,CLASS-2241
22109,VENDOR-1551,GL-2182000,53.31,Butler Manufacturing Co 2009Sep Corporate Services Other Corporate Services Auto Leasing and Maintenance Auto Leasing,CLASS-1250
22111,VENDOR-1944,GL-2182000,93.13,Corporate Services Auto Fleet Repair and Maintenance Other Corporate Services Auto Leasing and Maintenance 2011Nov Daly John J,CLASS-1249
22112,VENDOR-1069,GL-6050310,87.3,Supply Chain Freight Forwarders Services Other Logistics Transportation Services 2005Jul Alabama Power Co,CLASS-1567
22113,VENDOR-1883,GL-2182000,65.86,Corning Inc /Ny Auto Leasing Mar2009 Auto Leasing and Maintenance Other Corporate Services Corporate Services,CLASS-1250
22114,VENDOR-2226,GL-6050310,65.46,Mar-2001 Etz Lavud Ltd Parcel/Postage/Courier Transportation Services Supply Chain Logistics,CLASS-1870
22115,VENDOR-1716,GL-6050100,29.41,Base Rent Store Management Churchill Downs Inc Mar 2009 Lease/Rent Real Estate,CLASS-1274
22117,VENDOR-1771,GL-6101400,11.16,General Contractor Store Construction General Requirements Final Site Clean Up Apr-2002 Colonial Trust Iii,CLASS-1522
22118,VENDOR-1883,GL-2182000,29.98,Other Corporate Services Auto Leasing and Maintenance Auto Leasing Corning Inc /Ny Sep 2009 Corporate Services,CLASS-1250
22119,VENDOR-1513,GL-6050310,8.68,Travel and Entertainment Miscellaneous Company Car (Field Only) Ground Transportation Miscellaneous Company Car (Field Only) 2007Oct Brother Industries Ltd/Adr/,CLASS-1758
22120,VENDOR-1944,GL-6050310,62.31,Travel and Entertainment Miscellaneous Company Car (Field Only) Daly John J Ground Transportation Miscellaneous Company Car (Field Only) Nov-2006,CLASS-1758
22121,VENDOR-1608,GL-6101400,6.88,Capital Southwest Corp 2011Mar Store Construction General Contractor General Requirements Final Site Clean Up,CLASS-1522
22125,VENDOR-2463,GL-6060100,52.33,Base Rent Facility Management First Horizon National Corp 2008Jun Lease/Rent Real Estate,CLASS-1274
22126,VENDOR-1565,GL-6050100,31.32,2007-Oct  Agl Separate Account A Base Rent Lease/Rent Store Management Real Estate,CLASS-1274
22130,VENDOR-2346,GL-6050100,78.5,"Real Estate General (Search, Appraisal, Realtor Commission) Store Management Star Banc Corp /Oh/ 2009-Feb  Real Estate Services Real Estate",CLASS-1983
22131,VENDOR-1137,GL-6050100,43.86,Amerace Corp 1967 Qual Stk Opt Pl & 1972 Qual-Non-Qual Stk O Base Rent Oct-2002 Lease/Rent Real Estate Store Management,CLASS-1274
22132,VENDOR-1021,GL-6050100,86.65,Real Estate Lease/Rent Base Rent Access Corp 2015Sep Store Management,CLASS-1274
22134,VENDOR-1513,GL-6050310,55.29,Jan-2002 Brother Industries Ltd/Adr/ Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) Travel and Entertainment Ground Transportation,CLASS-1758
22135,VENDOR-1176,GL-6101400,57.45,General Contractor Store Construction General Requirements Final Site Clean Up Jul2019 American Home Assurance Co,CLASS-1522
22136,VENDOR-1654,GL-6050100,28.48,Base Rent Oct-2009 Store Management Aep Texas Central Co Real Estate Lease/Rent,CLASS-1274
22138,VENDOR-1873,GL-6050310,55.61,Miscellaneous Company Car (Field Only) Jul-2017 Travel and Entertainment Cooper Laboratories Inc Stockholders Liquidating Trust Ground Transportation Miscellaneous Company Car (Field Only),CLASS-1758
22141,VENDOR-2119,GL-6050100,92.12,East Coast Electric Co Aug2008 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
22142,VENDOR-1488,GL-6050100,94.94,Real Estate Lease/Rent Base Rent Bradley Real Estate Inc 2011-Mar  Store Management,CLASS-1274
22143,VENDOR-2110,GL-6100500,25.09,Media Buy - Traditional National Advertising Apr2015 Eac Industries Inc SMAP Magazines,CLASS-1721
22144,VENDOR-1943,GL-6050100,48.92,Store Management Base Rent Real Estate Lease/Rent Mar2000 Daly Donald Stanton                                     /Bd,CLASS-1274
22145,VENDOR-1191,GL-6101400,96.49,American Pad & Paper Co Final Site Clean Up 2008-Aug  General Requirements General Contractor Store Construction,CLASS-1522
22147,VENDOR-2076,GL-6101400,57.24,Store Construction Final Site Clean Up General Contractor General Requirements Mar2017 Dravo Corp,CLASS-1522
22148,VENDOR-2032,GL-6100500,11.61,SMAP Media Buy - Traditional Cgg Holding (U.S.) Inc. National Advertising Outdoor/Out of Home May-2009,CLASS-1850
22151,VENDOR-1551,GL-6050310,51.9,Ground Transportation Travel and Entertainment Miscellaneous Company Car (Field Only) Miscellaneous Company Car (Field Only) 2016Aug Butler Manufacturing Co,CLASS-1758
22152,VENDOR-2078,GL-6050100,15.95,Store Management Lease/Rent Dresser Industries Inc /De/ Real Estate Base Rent Jun2017,CLASS-1274
22153,VENDOR-2177,GL-6050100,31.91,Emc Energies Inc Base Rent Sep-2000 Lease/Rent Real Estate Store Management,CLASS-1274
22154,VENDOR-1333,GL-2182000,42.14,Corporate Services Contingent Labor/Temp Labor Aztec Manufacturing Co Human Resources Contingent Labor/Temp Labor 2010-Jul ,CLASS-1376
22155,VENDOR-2202,GL-2182000,46.32,Corporate Services Workmen's Insurance Commercial Insurance Workmen's Insurance Sep 2019 Eon Corp,CLASS-2241
22158,VENDOR-2478,GL-6060100,74.45,2008-May  Flightsafety International Inc Final Site Clean Up General Requirements Facility Construction General Contractor,CLASS-1522
22159,VENDOR-2359,GL-6050100,1.38,Store Management Lease/Rent First Horizon National Corp Real Estate Base Rent Dec2001,CLASS-1274
22162,VENDOR-1643,GL-6101400,90.65,Central & South West Corp Final Site Clean Up May 2011 General Requirements General Contractor Store Construction,CLASS-1522
22163,VENDOR-2485,GL-6100410,48.89,SMAP Prototype and Comp Production/Packaging Design Production Artworking/Typesetting Apr-2004 Florida Public Utilities Co,CLASS-1963
22164,VENDOR-1026,GL-6050100,38.96,Acme Cleveland Corp Base Rent Jul2004 Lease/Rent Real Estate Store Management,CLASS-1274
22167,VENDOR-1676,GL-6100410,23.48,Prototype and Comp Production/Packaging Design SMAP Champion Parts Inc Jun-2008 Artworking/Typesetting Production,CLASS-1963
22168,VENDOR-1757,GL-6050100,50.96,Coeur D Alenes Co Mar2009 Store Management Real Estate Lease/Rent Base Rent,CLASS-1274
